Vehicle Make Year,Vehicle Make,Vehicle Model,Claim Reg Date,Accident Place,Operation Assign Date,Portal_OtherAmt,Portal_PartProviderAmt,Portal_WorkShopAmt,Total
2023,TOYOTA,FORTUNER,25/06/2024 3:00,Riyadh,27/06/2024 3:00,0,2071,1500,3571
2019,MERCEDES,G 500,26/06/2024 3:00,Riyadh,27/06/2024 3:00,0,0,12000,12000
2023,HAVAL,H6,25/06/2024 3:00,Riyadh,27/06/2024 3:00,0,4405,4000,8405
2022,BUS,hunter,27/06/2024 3:00,Riyadh,27/06/2024 3:00,0,23713,3434,27147
2023,LEXUS,IS 250,26/06/2024 3:00,Riyadh,27/06/2024 3:00,0,3094,2400,5494
2023,TOYOTA,LAND CRUISER,27/06/2024 3:00,Riyadh,27/06/2024 3:00,0,3437,1365,4802
2023,ISUZU,PICKUP 1C,26/06/2024 3:00,Riyadh,27/06/2024 3:00,0,1382,1682,3064
2021,MAZDA,SEDAN 6,07/05/2023 3:00,Riyadh,27/06/2024 3:00,0,0,5000,5000
2024,HYUNDAI,SONATA,25/06/2024 3:00,Riyadh,27/06/2024 3:00,0,53,1540,1593
2022,HYUNDAI,SONATA,25/06/2024 3:00,Riyadh,27/06/2024 3:00,0,2303,4201,6504
2024,KIA,SPORTAGE,23/06/2024 3:00,Riyadh,27/06/2024 3:00,0,15196,5000,20196
2023,Cherry,TIGO,25/04/2024 3:00,Riyadh,27/06/2024 3:00,0,2941,3380,6321
2023,HYUNDAI,TUCSON,27/06/2024 3:00,Riyadh,27/06/2024 3:00,0,2661,2574,5235
2024,Jetour,X90 Plus,25/06/2024 3:00,Riyadh,27/06/2024 3:00,0,24036,5200,29236
2023,TOYOTA,YARIS,25/06/2024 3:00,Riyadh,27/06/2024 3:00,0,93,3000,3093
2020,HYUNDAI,Kona,26/06/2024 3:00,Riyadh,29/06/2024 3:00,0,4105,2750,6855
2020,HYUNDAI,Kona,27/06/2024 3:00,Riyadh,29/06/2024 3:00,0,638,700,1338
2020,HYUNDAI,SONATA,26/06/2024 3:00,Riyadh,29/06/2024 3:00,0,8372,3000,11372
2020,HYUNDAI,SONATA,27/06/2024 3:00,Riyadh,29/06/2024 3:00,0,1579,1400,2979
2024,FORD,TAURUS,27/06/2024 3:00,Riyadh,29/06/2024 3:00,0,2227,5500,7727
2021,FORD,TAURUS,27/06/2024 3:00,Riyadh,29/06/2024 3:00,0,18541,10000,28541
2021,FORD,TAURUS,27/06/2024 3:00,Riyadh,29/06/2024 3:00,0,0,2200,2200
2021,HYUNDAI,TUCSON,27/06/2024 3:00,Riyadh,29/06/2024 3:00,94,1500,495,2089
2019,HYUNDAI,TUCSON,26/06/2024 3:00,Riyadh,29/06/2024 3:00,0,8808,2500,11308
2023,BMW,320i,26/06/2024 3:00,Riyadh,30/06/2024 3:00,0,8645,12181,20826
2021,MAZDA,6 High Plus,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,2386,2500,4886
2018,MAZDA,6 High Plus,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,3486,1400,4886
2022,HYUNDAI,ACCENT,28/06/2024 3:00,Riyadh,30/06/2024 3:00,0,4339,2800,7139
2020,HYUNDAI,ACCENT,30/06/2024 3:00,Riyadh,30/06/2024 3:00,0,585,600,1185
2023,HYUNDAI,ACCENT,30/06/2024 3:00,Riyadh,30/06/2024 3:00,545,2209,1122,3876
2020,TOYOTA,AVALON,30/06/2024 3:00,Riyadh,30/06/2024 3:00,0,4818,3000,7818
2023,TOYOTA,CAMRY,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,3557,4486,8043
2021,TOYOTA,CAMRY,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,8706,5200,13906
2023,TOYOTA,CAMRY,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,11899,4500,16399
2024,TOYOTA,CAMRY,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,2576,600,3176
2020,TOYOTA,COROLLA,28/06/2024 3:00,Riyadh,30/06/2024 3:00,0,4108,2500,6608
2018,HYUNDAI,ELANTRA,29/06/2024 3:00,Riyadh,30/06/2024 3:00,0,3933,3000,6933
2019,HYUNDAI,ELANTRA,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,4849,2000,6849
2024,HYUNDAI,ELANTRA,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,25431,5834,31265
2023,HYUNDAI,ELANTRA,26/06/2024 3:00,Riyadh,30/06/2024 3:00,0,1297,2854,4151
2021,TOYOTA,GXR,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,2070,3500,5570
2023,Sinotruk,Howo,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,18806,4347,23153
2018,CHEVROLET,IMPALA,11/12/2022 3:00,Riyadh,30/06/2024 3:00,0,0,7500,7500
2022,MITSUBISHI,L 200,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,600,3375,3975
2018,MAZDA,Mazda 6,30/06/2024 3:00,Riyadh,30/06/2024 3:00,0,3754,2850,6604
2020,MG,MG6,29/06/2024 3:00,Riyadh,30/06/2024 3:00,0,1399,800,2199
2020,MG,MG6,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,7733,4000,11733
2023,KIA,PEGAS,26/06/2024 3:00,Riyadh,30/06/2024 3:00,0,168,3000,3168
2023,ISUZU,PICKUP,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,1344,2000,3344
2023,ISUZU,PICKUP,26/06/2024 3:00,Riyadh,30/06/2024 3:00,0,1420,1700,3120
2022,ISUZU,PICKUP,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,15270,3000,18270
2022,ISUZU,PICKUP,17/04/2023 3:00,Riyadh,30/06/2024 3:00,0,12114,6000,18114
2023,ISUZU,PICKUP 1C,26/06/2024 3:00,Riyadh,30/06/2024 3:00,0,5131,4300,9431
2019,CHEVROLET,SPARK,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,3734,1800,5534
2022,NISSAN,SUNNY,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,1947,2000,3947
2022,VOLKSWAGEN,Teramont,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,4909,6200,11109
2023,HYUNDAI,TUCSON,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,2988,1755,4743
2014,RANGE ROVER,Vogue LE,13/02/2024 3:00,Riyadh,30/06/2024 3:00,0,40512,8000,48512
2019,TOYOTA,YARIS,27/06/2024 3:00,Riyadh,30/06/2024 3:00,0,6123,2300,8423
2023,MAZDA,6 High Plus,27/06/2024 3:00,Riyadh,01/07/2024 3:00,0,10735,6400,17135
2023,MAZDA,6 High Plus,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,341,2500,2841
2023,MAZDA,6 High Plus,28/06/2024 3:00,Riyadh,01/07/2024 3:00,0,109,400,509
2020,HYUNDAI,ACCENT,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,377,800,1177
2022,NISSAN,ALTIMA,29/06/2024 3:00,Riyadh,01/07/2024 3:00,0,1808,2500,4308
2022,NISSAN,ALTIMA,28/06/2024 3:00,Riyadh,01/07/2024 3:00,0,0,7007,7007
2019,NISSAN,ALTIMA,29/06/2024 3:00,Riyadh,01/07/2024 3:00,0,101,1800,1901
2018,NISSAN,ALTIMA,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,1480,1000,2480
2023,HYUNDAI,AZERA,28/06/2024 3:00,Riyadh,01/07/2024 3:00,0,35958,5761,41719
2024,TOYOTA,CAMRY,01/07/2024 3:00,Riyadh,01/07/2024 3:00,400,8753,3000,12153
2024,TOYOTA,CAMRY,27/06/2024 3:00,Riyadh,01/07/2024 3:00,0,4036,5000,9036
2023,TOYOTA,CAMRY,28/06/2024 3:00,Riyadh,01/07/2024 3:00,0,4688,2200,6888
2024,TOYOTA,CAMRY,29/06/2024 3:00,Riyadh,01/07/2024 3:00,0,5603,5000,10603
2022,TOYOTA,CAMRY,28/06/2024 3:00,Riyadh,01/07/2024 3:00,0,22112,2045,24157
2024,TOYOTA,CAMRY,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,497,4000,4497
2018,TOYOTA,COROLLA,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,6687,2500,9187
2023,MAZDA,CX 5,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,6518,6200,12718
2017,MAZDA,CX 9,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,5391,2000,7391
2023,SUZUKI,Dzire,29/06/2024 3:00,Riyadh,01/07/2024 3:00,0,426,1000,1426
2022,SUZUKI,Dzire,29/06/2024 3:00,Riyadh,01/07/2024 3:00,0,0,500,500
2023,SUZUKI,Dzire,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,462,800,1262
2023,SUZUKI,Dzire,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,1394,800,2194
2024,HYUNDAI,ELANTRA,29/06/2024 3:00,Riyadh,01/07/2024 3:00,730,11779,3494,16003
2016,HYUNDAI,ELANTRA,28/06/2024 3:00,Riyadh,01/07/2024 3:00,0,0,5000,5000
2023,HYUNDAI,ELANTRA,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,5897,3544,9441
2020,HYUNDAI,ELANTRA,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,6321,3200,9521
2023,LEXUS,ES,29/06/2024 3:00,Riyadh,01/07/2024 3:00,0,22265,9500,31765
2021,LEXUS,ES,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,6062,5000,11062
2018,TOYOTA,GXR,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,4937,1200,6137
2023,HAVAL,H6,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,6539,6000,12539
2022,MG,HS,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,9295,3000,12295
2022,TOYOTA,RUSH,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,6664,4500,11164
2022,MERCEDES,S 450,29/06/2024 3:00,Riyadh,01/07/2024 3:00,0,12766,11000,23766
2023,HYUNDAI,SANTA FE,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,6882,4826,11708
2018,HYUNDAI,SONATA,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,1917,1800,3717
2023,HYUNDAI,SONATA,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,9994,2400,12394
2018,HYUNDAI,SONATA,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,281,1200,1481
2020,NISSAN,SUNNY,01/07/2024 3:00,Riyadh,01/07/2024 3:00,0,1925,1800,3725
2024,FORD,TAURUS,27/06/2024 3:00,Riyadh,01/07/2024 3:00,0,1020,1200,2220
2024,FORD,TAURUS,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,3599,7672,11271
2019,HYUNDAI,TUCSON,29/06/2024 3:00,Riyadh,01/07/2024 3:00,0,0,7500,7500
2021,HYUNDAI,TUCSON,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,1986,1800,3786
2023,HYUNDAI,TUCSON,25/06/2024 3:00,Riyadh,01/07/2024 3:00,0,17292,3866,21158
2023,NISSAN,X-TRAIL,30/06/2024 3:00,Riyadh,01/07/2024 3:00,0,28341,14500,42841
2022,BMW,730 LI,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,8506,6252,14758
2019,HYUNDAI,ACCENT,02/07/2024 3:00,Riyadh,02/07/2024 3:00,0,551,1400,1951
2024,HYUNDAI,ACCENT,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,4016,4400,8416
2023,HYUNDAI,ACCENT,02/07/2024 3:00,Riyadh,02/07/2024 3:00,0,1273,2500,3773
2024,TOYOTA,CAMRY,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,7011,2800,9811
2024,TOYOTA,CAMRY,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,11903,7200,19103
2024,TOYOTA,CAMRY,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,11204,4802,16006
2022,TOYOTA,CAMRY,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,8934,4188,13122
2020,NISSAN,CIVILIAN,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,22516,7000,29516
2022,TOYOTA,COROLLA,30/06/2024 3:00,Riyadh,02/07/2024 3:00,0,1285,2000,3285
2024,TOYOTA,COROLLA,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,5826,3500,9326
2023,SUZUKI,Dzire,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,1620,1800,3420
2023,SUZUKI,Dzire,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,2996,2000,4996
2019,HYUNDAI,ELANTRA,30/06/2024 3:00,Riyadh,02/07/2024 3:00,0,10867,2200,13067
2024,HYUNDAI,ELANTRA,02/07/2024 3:00,Riyadh,02/07/2024 3:00,0,10783,1500,12283
2021,TOYOTA,FORTUNER,30/06/2024 3:00,Riyadh,02/07/2024 3:00,0,0,3375,3375
2022,TOYOTA,FORTUNER,30/06/2024 3:00,Riyadh,02/07/2024 3:00,0,13826,3890,17716
2021,TOYOTA,GXR,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,11054,3100,14154
2022,KIA,K5,01/07/2024 3:00,Riyadh,02/07/2024 3:00,400,3155,2200,5755
2021,KIA,K5,30/06/2024 3:00,Riyadh,02/07/2024 3:00,0,5636,2150,7786
2023,KIA,K5,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,0,1800,1800
2022,HYUNDAI,Kona,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,2604,1000,3604
2024,TOYOTA,LAND CRUISER,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,2464,4500,6964
2018,LEXUS,LS,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,2459,2600,5059
2023,KIA,PEGAS,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,838,1100,1938
2013,TOYOTA,PICKUP 1C,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,6000,2000,8000
2023,TOYOTA,PICKUP 2C,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,2384,2000,4384
2023,TOYOTA,RUSH,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,1039,1274,2313
2018,MERCEDES,S450L,30/06/2024 3:00,Riyadh,02/07/2024 3:00,0,0,10177.6,10177.6
2023,KIA,SELTOS,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,771,1500,2271
2022,GMC,SIERRA,02/07/2024 3:00,Riyadh,02/07/2024 3:00,0,13125,6000,19125
2023,KIA,SPORTAGE,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,2706,1400,4106
2023,FORD,TAURUS,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,2992,1300,4292
2022,FORD,TAURUS,02/07/2024 3:00,Riyadh,02/07/2024 3:00,0,10333,5000,15333
2023,NISSAN,URVAN-VAN,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,0,1500,1500
2021,NISSAN,X-TRAIL,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,3941,4300,8241
2023,TOYOTA,YARIS,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,14262,1628,15890
2020,GMC,YUKON,30/06/2024 3:00,Riyadh,02/07/2024 3:00,0,2400,1151,3551
2023,GMC,YUKON DENALI,01/07/2024 3:00,Riyadh,02/07/2024 3:00,0,20397,6000,26397
2023,NISSAN,ALTIMA,30/06/2024 3:00,Riyadh,03/07/2024 3:00,0,17868,10000,27868
2020,TOYOTA,CAMRY,28/07/2022 3:00,Riyadh,03/07/2024 3:00,0,228,3500,3728
2024,TOYOTA,CAMRY,02/07/2024 3:00,Riyadh,03/07/2024 3:00,0,9970,8000,17970
2023,CHEVROLET,CORVETTE,02/07/2024 3:00,Riyadh,03/07/2024 3:00,0,10389,4911,15300
2020,HYUNDAI,Creta,02/07/2024 3:00,Riyadh,03/07/2024 3:00,0,43,900,943
2023,HYUNDAI,Creta,02/07/2024 3:00,Riyadh,03/07/2024 3:00,810,7810,3347,11967
2023,HYUNDAI,Creta,24/06/2024 3:00,Riyadh,03/07/2024 3:00,0,9308,2412,11720
2024,GAC,GS3,02/07/2024 3:00,Riyadh,03/07/2024 3:00,0,1998,2081,4079
2021,TOYOTA,GXR,02/07/2024 3:00,Riyadh,03/07/2024 3:00,0,17067,5100,22167
2023,SHACMAN,Head 420,03/03/2024 3:00,Riyadh,03/07/2024 3:00,0,19077,4000,23077
2024,TOYOTA,HILUX,01/07/2024 3:00,Riyadh,03/07/2024 3:00,0,9608,2500,12108
2023,ISUZU,NPR1,01/07/2024 3:00,Riyadh,03/07/2024 3:00,0,6018,3000,9018
2022,NISSAN,PATROL,21/03/2024 3:00,Riyadh,03/07/2024 3:00,0,0,5051,5051
2024,HYUNDAI,SONATA,02/07/2024 3:00,Riyadh,03/07/2024 3:00,0,13107,3033,16140
2022,GEELY,TUGELLA,02/07/2024 3:00,Riyadh,03/07/2024 3:00,0,18986,4543,23529
2023,GEELY,AZKARRA,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,10074,3634,13708
2024,TOYOTA,CAMRY,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,1744,1566,3310
2022,TOYOTA,CAMRY,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,21745,6300,28045
2024,MERCEDES,CLA-250,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,8124,10000,18124
2024,TOYOTA,COROLLA,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,5988,6000,11988
2024,HYUNDAI,Creta,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,802,1000,1802
2021,HYUNDAI,Creta,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,5744,3058,8802
2023,HYUNDAI,ELANTRA,03/07/2024 3:00,Riyadh,04/07/2024 3:00,392,10929,4800,16121
2025,GAC,EMPOW,02/07/2024 3:00,Riyadh,04/07/2024 3:00,0,11426,7500,18926
2021,MERCEDES,GLC200,02/07/2024 3:00,Riyadh,04/07/2024 3:00,0,0,2427,2427
2023,GEELY,GT Emgrand,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,7440,3000,10440
2023,TOYOTA,HIACE,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,5800,2200,8000
2020,TOYOTA,HILUX,02/07/2024 3:00,Riyadh,04/07/2024 3:00,0,3328,869,4197
2024,TOYOTA,HILUX,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,3513,1545,5058
2024,BMW,I 430,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,2097,4800,6897
2023,ISUZU,NPR,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,3140,2500,5640
2023,NISSAN,PATROL,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,5875,1500,7375
2022,NISSAN,PATROL,02/07/2024 3:00,Riyadh,04/07/2024 3:00,0,7593,3000,10593
2024,KIA,PEGAS,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,14968,7000,21968
2022,ISUZU,PICKUP,02/07/2024 3:00,Riyadh,04/07/2024 3:00,0,2266,1300,3566
2023,KIA,SPORTAGE,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,12891,4800,17691
2023,FORD,TAURUS,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,6299,2200,8499
2024,TOYOTA,YARIS,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,14771,3500,18271
2021,TOYOTA,YARIS,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,3746,850,4596
2022,TOYOTA,YARIS,04/07/2024 3:00,Riyadh,04/07/2024 3:00,0,884,850,1734
2022,TOYOTA,YARIS,03/07/2024 3:00,Riyadh,04/07/2024 3:00,0,11662,5600,17262
2024,SUZUKI,Dzire,02/07/2024 3:00,Riyadh,06/07/2024 3:00,0,2440,4900,7340
2021,BMW,730,07/07/2024 3:00,Riyadh,07/07/2024 3:00,0,18660,2600,21260
2019,HYUNDAI,ACCENT,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,2895,2000,4895
2020,HYUNDAI,ACCENT,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,799,2200,2999
2019,TOYOTA,CAMRY,07/07/2024 3:00,Riyadh,07/07/2024 3:00,0,2318,1500,3818
2020,TOYOTA,CAMRY,03/07/2024 3:00,Riyadh,07/07/2024 3:00,0,4399,1300,5699
2022,TOYOTA,CAMRY,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,1207,900,2107
2022,TOYOTA,CAMRY,06/07/2024 3:00,Riyadh,07/07/2024 3:00,0,1760,2000,3760
2022,TOYOTA,CAMRY,06/07/2024 3:00,Riyadh,07/07/2024 3:00,0,4446,4500,8946
2021,TOYOTA,COROLLA,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,16634,7226,23860
2024,HYUNDAI,Creta,06/07/2024 3:00,Riyadh,07/07/2024 3:00,0,6227,6405,12632
2020,HYUNDAI,Creta,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,146,200,346
2023,SUZUKI,Dzire,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,3952,2200,6152
2023,SUZUKI,Dzire,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,5924,2200,8124
2020,HYUNDAI,ELANTRA,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,538,1000,1538
2019,HYUNDAI,ELANTRA,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,10685,3500,14185
2024,TOYOTA,FORTUNER,06/07/2024 3:00,Riyadh,07/07/2024 3:00,0,4203,3000,7203
2021,TOYOTA,GXR,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,9003,2800,11803
2018,TOYOTA,Land Cruiser VXS,06/07/2024 3:00,Riyadh,07/07/2024 3:00,0,0,10000,10000
2023,PEUGEOT,PARTNER,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,898,3375,4273
2024,HYUNDAI,SONATA,03/07/2024 3:00,Riyadh,07/07/2024 3:00,0,25516,4743,30259
2023,FORD,TAURUS,07/07/2024 3:00,Riyadh,07/07/2024 3:00,0,31032,4600,35632
2024,FORD,TAURUS,05/07/2024 3:00,Riyadh,07/07/2024 3:00,0,17234,13500,30734
2024,NISSAN,X-TRAIL,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,9187,2800,11987
2021,TOYOTA,YARIS,03/07/2024 3:00,Riyadh,07/07/2024 3:00,0,5440,4200,9640
2023,TOYOTA,,04/07/2024 3:00,Riyadh,07/07/2024 3:00,0,3702,2000,5702
2019,MAZDA,6 High Plus,04/07/2024 3:00,Riyadh,08/07/2024 3:00,0,1848,2100,3948
2022,MAZDA,6 High Plus,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,13862,6000,19862
2023,MAZDA,6 High Plus,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,0,10000,10000
2020,MAZDA,6 High Plus,06/07/2024 3:00,Riyadh,08/07/2024 3:00,0,90,4000,4090
2023,BMW,735 i,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,20745,10154,30899
2020,HYUNDAI,ACCENT,06/07/2024 3:00,Riyadh,08/07/2024 3:00,0,3796,2200,5996
2018,HYUNDAI,ACCENT,04/07/2024 3:00,Riyadh,08/07/2024 3:00,0,598,2000,2598
2024,NISSAN,ALTIMA,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,6467,6700,13167
2023,HYUNDAI,AZERA,08/07/2024 3:00,Riyadh,08/07/2024 3:00,1000,17800,5000,23800
2022,TOYOTA,CAMRY,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,935,400,1335
2024,TOYOTA,CAMRY,06/07/2024 3:00,Riyadh,08/07/2024 3:00,1350,4805,1770,7925
2022,TOYOTA,CAMRY,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,28043,9000,37043
2023,TOYOTA,CAMRY,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,4079,3800,7879
2023,TOYOTA,COROLLA,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,67,1900,1967
2024,SUZUKI,Dzire,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,4432,2500,6932
2020,HYUNDAI,ELANTRA,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,2307,2000,4307
2020,HYUNDAI,ELANTRA,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,9911,3500,13411
2022,HYUNDAI,ELANTRA,06/07/2024 3:00,Riyadh,08/07/2024 3:00,0,2859,2500,5359
2024,HYUNDAI,ELANTRA,06/07/2024 3:00,Riyadh,08/07/2024 3:00,0,23730,4500,28230
2022,FORD,EXPLORER,07/07/2024 3:00,Riyadh,08/07/2024 3:00,2000,15221,7000,24221
2023,TOYOTA,FORTUNER,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,1907,2500,4407
2023,TOYOTA,FORTUNER,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,9134,2800,11934
2023,Genesis,GV80,08/07/2024 3:00,Riyadh,08/07/2024 3:00,257,13613,1188,15058
2023,TOYOTA,HIACE,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,23807,6711,30518
2023,TOYOTA,HIACE,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,6140,5000,11140
2022,TOYOTA,LAND CRUISER,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,13800,3000,16800
2022,ISUZU,NPR,01/01/2024 3:00,Riyadh,08/07/2024 3:00,0,0,6000,6000
2024,KIA,PEGAS,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,8421,4000,12421
2012,TOYOTA,PICKUP 1C,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,6060,2000,8060
2021,HYUNDAI,SANTA FE,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,8553,4906,13459
2024,KIA,SELTOS,06/07/2024 3:00,Riyadh,08/07/2024 3:00,0,15658,9000,24658
2018,HYUNDAI,SONATA,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,2453,2400,4853
2022,HYUNDAI,SONATA,08/07/2024 3:00,Riyadh,08/07/2024 3:00,387,3764,3505,7656
2024,KIA,SPORTAGE,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,5750,2000,7750
2023,NISSAN,SUNNY,07/07/2024 3:00,Riyadh,08/07/2024 3:00,0,2078,1400,3478
2019,TOYOTA,YARIS,08/07/2024 3:00,Riyadh,08/07/2024 3:00,0,4160,2000,6160
2024,BMW,735,08/07/2024 3:00,Riyadh,09/07/2024 3:00,0,943,12744,13687
2021,HYUNDAI,ACCENT,07/07/2024 3:00,Riyadh,09/07/2024 3:00,680,13031,2863,16574
2021,NISSAN,ALTIMA,08/07/2024 3:00,Riyadh,09/07/2024 3:00,0,3301,3000,6301
2021,TOYOTA,AVALON,08/07/2024 3:00,Riyadh,09/07/2024 3:00,0,8119,4000,12119
2020,TOYOTA,CAMRY,18/04/2024 3:00,Riyadh,09/07/2024 3:00,0,7878,2000,9878
2024,TOYOTA,CAMRY,08/07/2024 3:00,Riyadh,09/07/2024 3:00,0,1223,1200,2423
2022,TOYOTA,CAMRY,08/07/2024 3:00,Riyadh,09/07/2024 3:00,0,1221,687,1908
2023,TOYOTA,CAMRY,07/07/2024 3:00,Riyadh,09/07/2024 3:00,0,2075,7500,9575
2016,TOYOTA,CAMRY,09/07/2024 3:00,Riyadh,09/07/2024 3:00,0,0,5000,5000
2022,TOYOTA,COROLLA,08/07/2024 3:00,Riyadh,09/07/2024 3:00,0,4065,4329,8394
2020,HYUNDAI,Creta,02/07/2024 3:00,Riyadh,09/07/2024 3:00,0,1117,400,1517
2023,HYUNDAI,Creta,08/07/2024 3:00,Riyadh,09/07/2024 3:00,883,11130,3696,15709
