,Vehicle Make Year,Vehicle Make,Vehicle Model,Claim Reg Date,Accident Place,Operation Assign Date,Portal_OtherAmt,Portal_PartProviderAmt,Portal_WorkShopAmt,Total,TimeDifference,Other_Amt_Class,WorkShop_Amt_Class,Time_Diff_Class,PartProvider_Amt_Class,Total_Class
12414,2021,HYUNDAI,SANTA FE,2024-01-10,Riyadh,2024-03-17,778,4963.0,1342.0,7083.0,67,Class 2,Class 2,Class 3,Class 2,Class 2
12415,2023,CHEVROLET,SILVERADO,2024-03-17,Riyadh,2024-03-17,1000,6456.0,4000.0,11456.0,0,Class 2,Class 2,Class 1,Class 2,Class 2
12416,2022,HYUNDAI,SONATA,2024-01-28,Riyadh,2024-03-17,499,5233.0,2728.0,8460.0,49,Class 2,Class 2,Class 3,Class 2,Class 2
12417,2023,HYUNDAI,SONATA,2024-01-28,Riyadh,2024-03-17,368,1796.0,836.0,3000.0,49,Class 2,Class 2,Class 3,Class 2,Class 2
12418,2020,HYUNDAI,SONATA,2024-02-05,Riyadh,2024-03-17,0,4193.0,3500.0,7693.0,41,Class 1,Class 2,Class 3,Class 2,Class 2
12419,2020,HYUNDAI,SONATA,2024-03-17,Riyadh,2024-03-17,0,6779.0,3000.0,9779.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12420,2017,HYUNDAI,SONATA,2024-03-17,Riyadh,2024-03-17,0,2475.0,1000.0,3475.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12421,2019,HYUNDAI,SONATA,2024-03-17,Riyadh,2024-03-17,0,7020.0,3000.0,10020.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12422,2017,HYUNDAI,SONATA,2024-03-17,Riyadh,2024-03-17,0,802.0,800.0,1602.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12423,2022,FORD,TAURUS,2024-03-16,Riyadh,2024-03-17,0,993.0,4000.0,4993.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12424,2023,FORD,TAURUS,2024-01-03,Riyadh,2024-03-17,0,2256.0,1200.0,3456.0,74,Class 1,Class 2,Class 3,Class 2,Class 2
12425,2023,FORD,TAURUS,2024-03-16,Riyadh,2024-03-17,0,4587.0,1800.0,6387.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12426,2023,HYUNDAI,TUCSON,2024-01-31,Riyadh,2024-03-17,0,26864.0,3000.0,29864.0,46,Class 1,Class 2,Class 3,Class 3,Class 2
12427,2023,HYUNDAI,TUCSON,2024-03-16,Riyadh,2024-03-17,485,5801.0,1386.0,7672.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12428,2022,GEELY,TUGELLA,2024-03-17,Riyadh,2024-03-17,1036,8132.0,1826.0,10994.0,0,Class 2,Class 2,Class 1,Class 2,Class 2
12429,2020,LAND ROVER,Wagon,2024-03-16,Riyadh,2024-03-17,0,0.0,3957.0,3957.0,1,Class 1,Class 2,Class 2,Class 1,Class 2
12430,2023,TOYOTA,YARIS,2024-03-15,Riyadh,2024-03-17,755,2144.0,2820.0,5719.0,2,Class 2,Class 2,Class 2,Class 2,Class 2
12431,2024,TOYOTA,YARIS,2024-01-21,Riyadh,2024-03-17,0,10632.0,2388.0,13020.0,56,Class 1,Class 2,Class 3,Class 2,Class 2
12432,2019,MAZDA,6,2024-03-18,Riyadh,2024-03-18,0,9894.0,2000.0,11894.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12433,2023,MAZDA,6 High Plus,2024-03-06,Riyadh,2024-03-18,0,1744.0,900.0,2644.0,12,Class 1,Class 2,Class 2,Class 2,Class 2
12434,2020,HYUNDAI,ACCENT,2024-01-29,Riyadh,2024-03-18,1523,4230.0,2673.0,8426.0,49,Class 2,Class 2,Class 3,Class 2,Class 2
12435,2020,HYUNDAI,ACCENT,2024-03-18,Riyadh,2024-03-18,0,4905.0,3000.0,7905.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12436,2021,HONDA,ACCORD,2024-03-16,Riyadh,2024-03-18,0,7540.0,6000.0,13540.0,2,Class 1,Class 2,Class 2,Class 2,Class 2
12437,2022,HONDA,ACCORD,2024-02-01,Riyadh,2024-03-18,0,1120.0,2500.0,3620.0,46,Class 1,Class 2,Class 3,Class 2,Class 2
12438,2017,HYUNDAI,AZERA,2024-03-18,Riyadh,2024-03-18,0,5798.0,2300.0,8098.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12439,2020,KIA,CADENZA,2024-03-18,Riyadh,2024-03-18,0,345.0,1600.0,1945.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12440,2023,TOYOTA,CAMRY,2024-03-07,Riyadh,2024-03-18,0,13103.0,5000.0,18103.0,11,Class 1,Class 2,Class 2,Class 2,Class 2
12441,2020,TOYOTA,CAMRY,2024-03-17,Riyadh,2024-03-18,500,7198.0,5664.0,13362.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12442,2019,PORSCHE,CAYENNE,2024-03-17,Riyadh,2024-03-18,0,4806.0,2500.0,7306.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12443,2020,TOYOTA,c-hr,2024-03-07,Riyadh,2024-03-18,0,651.0,2200.0,2851.0,11,Class 1,Class 2,Class 2,Class 2,Class 2
12444,2020,TOYOTA,COROLLA,2024-03-18,Riyadh,2024-03-18,0,4365.0,2000.0,6365.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12445,2024,TOYOTA,COROLLA,2024-03-17,Riyadh,2024-03-18,347,0.0,1085.0,1432.0,1,Class 2,Class 2,Class 2,Class 1,Class 2
12446,2020,MAZDA,CX 5,2024-03-10,Riyadh,2024-03-18,0,1304.0,2000.0,3304.0,8,Class 1,Class 2,Class 2,Class 2,Class 2
12447,2022,MAZDA,CX 9,2024-03-07,Riyadh,2024-03-18,0,5622.0,2000.0,7622.0,11,Class 1,Class 2,Class 2,Class 2,Class 2
12448,2014,DODGE,DORANGO,2024-03-17,Riyadh,2024-03-18,0,4847.0,600.0,5447.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12449,2023,SUZUKI,Dzire,2024-01-07,Riyadh,2024-03-18,0,3307.0,4050.0,7357.0,71,Class 1,Class 2,Class 3,Class 2,Class 2
12450,2023,SUZUKI,Dzire,2024-03-18,Riyadh,2024-03-18,0,7008.0,3300.0,10308.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12451,2021,HYUNDAI,ELANTRA,2024-03-14,Riyadh,2024-03-18,514,4874.0,1782.0,7170.0,4,Class 2,Class 2,Class 2,Class 2,Class 2
12452,2023,HYUNDAI,ELANTRA,2024-03-18,Riyadh,2024-03-18,408,1883.0,1496.0,3787.0,0,Class 2,Class 2,Class 1,Class 2,Class 2
12453,2024,HYUNDAI,ELANTRA,2024-03-18,Riyadh,2024-03-18,435,3629.0,3135.0,7199.0,0,Class 2,Class 2,Class 1,Class 2,Class 2
12454,2024,HYUNDAI,ELANTRA,2024-03-17,Riyadh,2024-03-18,638,5209.0,1947.0,7794.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12455,2023,HYUNDAI,ELANTRA,2024-03-17,Riyadh,2024-03-18,1457,8752.0,2365.0,12574.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12456,2023,HYUNDAI,ELANTRA,2024-03-17,Riyadh,2024-03-18,284,1301.0,418.0,2003.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12457,2021,FORD,EXPIDITION,2024-03-17,Riyadh,2024-03-18,0,8167.0,4800.0,12967.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12458,2017,TOYOTA,FORTUNER,2023-10-30,Riyadh,2024-03-18,0,0.0,3354.0,3354.0,140,Class 1,Class 2,Class 3,Class 1,Class 2
12459,2018,HYUNDAI,Genesis GV80,2024-03-17,Riyadh,2024-03-18,0,0.0,900.0,900.0,1,Class 1,Class 2,Class 2,Class 1,Class 2
12460,2023,CHEVROLET,Groove,2024-03-18,Riyadh,2024-03-18,0,9646.0,2700.0,12346.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12461,2021,KIA,K5,2024-03-17,Riyadh,2024-03-18,0,8874.0,2600.0,11474.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12462,2023,HYUNDAI,Kona,2024-03-17,Riyadh,2024-03-18,271,3272.0,946.0,4489.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12463,2022,HYUNDAI,Kona,2024-02-14,Riyadh,2024-03-18,0,6480.0,1697.0,8177.0,33,Class 1,Class 2,Class 3,Class 2,Class 2
12464,2023,ISUZU,NPR,2024-03-17,Riyadh,2024-03-18,0,16342.0,3000.0,19342.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12465,2021,MITSUBISHI,PICKUP 2C,2024-03-17,Riyadh,2024-03-18,700,6313.0,4400.0,11413.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12466,2021,TOYOTA,RAV4,2024-03-18,Riyadh,2024-03-18,0,5737.0,1875.0,7612.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12467,2023,FAW,SEDAN,2024-03-17,Riyadh,2024-03-18,0,6860.0,2300.0,9160.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12468,2023,NISSAN,SUNNY,2024-03-17,Riyadh,2024-03-18,0,1643.0,2300.0,3943.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12469,2020,NISSAN,SUNNY,2024-03-17,Riyadh,2024-03-18,0,0.0,5000.0,5000.0,1,Class 1,Class 2,Class 2,Class 1,Class 2
12470,2022,NISSAN,SUNNY,2024-03-18,Riyadh,2024-03-18,0,747.0,2700.0,3447.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12471,2023,NISSAN,SUNNY,2024-03-18,Riyadh,2024-03-18,0,3953.0,2500.0,6453.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12472,2016,CHEVROLET,Tahoe LTZ 4WD,2024-03-18,Riyadh,2024-03-18,0,4597.0,1500.0,6097.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12473,2024,FORD,TAURUS,2024-03-17,Riyadh,2024-03-18,0,0.0,6000.0,6000.0,1,Class 1,Class 2,Class 2,Class 1,Class 2
12474,2023,FORD,TAURUS,2024-03-17,Riyadh,2024-03-18,0,13043.0,5000.0,18043.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12475,2023,FORD,Territory,2024-03-17,Riyadh,2024-03-18,0,0.0,4054.0,4054.0,1,Class 1,Class 2,Class 2,Class 1,Class 2
12476,2024,TOYOTA,Urban Cruiser,2024-03-17,Riyadh,2024-03-18,576,1763.0,1144.0,3483.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12477,2021,NISSAN,URVAN,2024-03-18,Riyadh,2024-03-18,0,0.0,3600.0,3600.0,0,Class 1,Class 2,Class 1,Class 1,Class 2
12478,2023,NISSAN,URVAN,2024-03-18,Riyadh,2024-03-18,0,4197.0,1700.0,5897.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12479,2021,MAZDA,6 High Plus,2024-03-18,Riyadh,2024-03-19,0,6935.0,5000.0,11935.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12480,2022,MAZDA,6 High Plus,2024-03-03,Riyadh,2024-03-19,0,10887.0,2500.0,13387.0,16,Class 1,Class 2,Class 3,Class 2,Class 2
12481,2021,HYUNDAI,ACCENT,2024-03-18,Riyadh,2024-03-19,0,2935.0,2000.0,4935.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12482,2018,HONDA,ACCORD,2024-03-19,Riyadh,2024-03-19,0,9518.0,2000.0,11518.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12483,2019,MERCEDES,ACTROS,2024-03-18,Riyadh,2024-03-19,0,15904.0,3500.0,19404.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12484,2021,NISSAN,ALTIMA,2024-03-18,Riyadh,2024-03-19,0,4613.0,5000.0,9613.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12485,2023,RANGE ROVER,Autobiography,2024-03-10,Riyadh,2024-03-19,0,8809.0,2592.0,11401.0,9,Class 1,Class 2,Class 2,Class 2,Class 2
12486,2022,BUS,Bus,2024-03-18,Riyadh,2024-03-19,0,0.0,6000.0,6000.0,1,Class 1,Class 2,Class 2,Class 1,Class 2
12487,2023,TOYOTA,CAMRY,2024-02-25,Riyadh,2024-03-19,3077,7174.0,3835.0,14086.0,23,Class 3,Class 2,Class 3,Class 2,Class 2
12488,2022,TOYOTA,CAMRY,2024-03-18,Riyadh,2024-03-19,1213,10347.0,2997.0,14557.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12489,2023,TOYOTA,CAMRY,2024-02-26,Riyadh,2024-03-19,0,3853.0,2300.0,6153.0,22,Class 1,Class 2,Class 3,Class 2,Class 2
12490,2023,TOYOTA,COROLLA,2024-03-18,Riyadh,2024-03-19,0,10751.0,3985.0,14736.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12491,2023,HYUNDAI,Creta,2024-03-18,Riyadh,2024-03-19,306,876.0,924.0,2106.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12492,2023,Changan,CS35,2024-01-14,Riyadh,2024-03-19,0,8303.0,4000.0,12303.0,65,Class 1,Class 2,Class 3,Class 2,Class 2
12493,2023,MAZDA,CX 30,2024-02-26,Riyadh,2024-03-19,0,1040.0,2000.0,3040.0,22,Class 1,Class 2,Class 3,Class 2,Class 2
12494,2023,MAZDA,CX 5,2024-03-18,Riyadh,2024-03-19,0,1842.0,3000.0,4842.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12495,2023,SUZUKI,Dzire,2024-03-19,Riyadh,2024-03-19,0,3000.0,1200.0,4200.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12496,2020,LEXUS,ES 250,2024-03-19,Riyadh,2024-03-19,0,9561.0,2300.0,11861.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12497,2022,LEXUS,ES 250,2024-01-15,Riyadh,2024-03-19,0,5426.0,4500.0,9926.0,64,Class 1,Class 2,Class 3,Class 2,Class 2
12498,2023,HYUNDAI,GENESIS,2024-02-19,Riyadh,2024-03-19,800,4126.0,2500.0,7426.0,29,Class 2,Class 2,Class 3,Class 2,Class 2
12499,2023,CHEVROLET,Groove,2024-03-19,Riyadh,2024-03-19,0,10324.0,3300.0,13624.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12500,2021,TOYOTA,HIACE,2024-03-03,Riyadh,2024-03-19,0,28976.0,2800.0,31776.0,16,Class 1,Class 2,Class 3,Class 3,Class 2
12501,2016,BMW,JEEP,2024-01-10,Riyadh,2024-03-19,0,0.0,7720.0,7720.0,69,Class 1,Class 2,Class 3,Class 1,Class 2
12502,2023,GREAT WALL,jolion,2024-03-17,Riyadh,2024-03-19,0,814.0,468.0,1282.0,2,Class 1,Class 2,Class 2,Class 2,Class 2
12503,2023,TOYOTA,LAND CRUISER,2024-03-19,Riyadh,2024-03-19,771,3021.0,3424.0,7216.0,0,Class 2,Class 2,Class 1,Class 2,Class 2
12504,2017,NISSAN,MAXIMA,2024-02-28,Riyadh,2024-03-19,0,6461.0,2300.0,8761.0,20,Class 1,Class 2,Class 3,Class 2,Class 2
12505,2023,NISSAN,Patrol 4 Door,2024-01-27,Riyadh,2024-03-19,0,10474.0,3500.0,13974.0,52,Class 1,Class 2,Class 3,Class 2,Class 2
12506,2023,MITSUBISHI,PICKUP 1C,2024-03-18,Riyadh,2024-03-19,0,3391.0,2000.0,5391.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12507,2023,MITSUBISHI,PICKUP 1C,2024-03-18,Riyadh,2024-03-19,0,16582.0,8500.0,25082.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12508,2022,MITSUBISHI,PICKUP 2C,2024-02-04,Riyadh,2024-03-19,0,3120.0,2800.0,5920.0,44,Class 1,Class 2,Class 3,Class 2,Class 2
12509,2016,NISSAN,PICKUP 2C,2024-03-17,Riyadh,2024-03-19,0,2450.0,1900.0,4350.0,2,Class 1,Class 2,Class 2,Class 2,Class 2
12510,2021,HYUNDAI,SONATA,2024-02-16,Riyadh,2024-03-19,1255,4578.0,1419.0,7252.0,32,Class 2,Class 2,Class 3,Class 2,Class 2
12511,2018,HYUNDAI,SONATA,2024-03-19,Riyadh,2024-03-19,0,8913.0,2500.0,11413.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12512,2018,HYUNDAI,SONATA,2024-03-19,Riyadh,2024-03-19,0,25.0,600.0,625.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12513,2020,HYUNDAI,SONATA,2024-02-06,Riyadh,2024-03-19,0,13786.0,4000.0,17786.0,42,Class 1,Class 2,Class 3,Class 2,Class 2
12514,2022,CHEVROLET,SUBURBAN,2024-02-12,Riyadh,2024-03-19,0,7491.0,2325.0,9816.0,36,Class 1,Class 2,Class 3,Class 2,Class 2
12515,2021,NISSAN,SUNNY,2024-03-13,Riyadh,2024-03-19,0,4881.0,3500.0,8381.0,6,Class 1,Class 2,Class 2,Class 2,Class 2
12516,2013,CHEVROLET,TAHOE,2024-03-18,Riyadh,2024-03-19,0,0.0,5000.0,5000.0,1,Class 1,Class 2,Class 2,Class 1,Class 2
12517,2020,FORD,TAURUS,2024-03-04,Riyadh,2024-03-19,0,18981.0,3200.0,22181.0,15,Class 1,Class 2,Class 3,Class 2,Class 2
12518,2023,FORD,TAURUS,2024-03-03,Riyadh,2024-03-19,0,0.0,7122.0,7122.0,16,Class 1,Class 2,Class 3,Class 1,Class 2
12519,2023,FORD,TAURUS,2024-03-19,Riyadh,2024-03-19,0,2763.0,3000.0,5763.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12520,2023,CHERY,TIGGO 2,2024-02-29,Riyadh,2024-03-19,0,0.0,4229.0,4229.0,19,Class 1,Class 2,Class 3,Class 1,Class 2
12521,2021,CHEVROLET,TRAVERSE,2024-03-18,Riyadh,2024-03-19,0,10419.0,3889.0,14308.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12522,2023,HYUNDAI,TUCSON,2024-03-18,Riyadh,2024-03-19,873,5438.0,2739.0,9050.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12523,2024,HYUNDAI,TUCSON,2024-02-19,Riyadh,2024-03-19,583,8260.0,3626.0,12469.0,29,Class 2,Class 2,Class 3,Class 2,Class 2
12524,2023,TOYOTA,YARIS,2024-03-03,Riyadh,2024-03-19,0,12170.0,2000.0,14170.0,16,Class 1,Class 2,Class 3,Class 2,Class 2
12525,2020,HYUNDAI,ACCENT,2024-02-07,Riyadh,2024-03-20,0,2020.0,2600.0,4620.0,42,Class 1,Class 2,Class 3,Class 2,Class 2
12526,2019,HYUNDAI,ACCENT,2024-03-19,Riyadh,2024-03-20,0,1755.0,2000.0,3755.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12527,2019,HYUNDAI,ACCENT,2024-03-20,Riyadh,2024-03-20,0,729.0,1000.0,1729.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12528,2019,HONDA,ACCORD,2024-03-20,Riyadh,2024-03-20,0,0.0,4500.0,4500.0,0,Class 1,Class 2,Class 1,Class 1,Class 2
12529,2021,NISSAN,ALTIMA,2024-03-19,Riyadh,2024-03-20,0,280.0,2200.0,2480.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12530,2018,TOYOTA,CAMRY,2023-11-14,Riyadh,2024-03-20,282,949.0,702.0,1933.0,127,Class 2,Class 2,Class 3,Class 2,Class 2
12531,2020,TOYOTA,CAMRY,2024-03-20,Riyadh,2024-03-20,0,4862.0,4535.0,9397.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12532,2024,TOYOTA,COROLLA,2024-03-19,Riyadh,2024-03-20,483,1995.0,1772.0,4250.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12533,2020,MERCEDES,E 200,2024-01-23,Riyadh,2024-03-20,0,0.0,4856.0,4856.0,57,Class 1,Class 2,Class 3,Class 1,Class 2
12534,2023,HYUNDAI,ELANTRA,2024-03-19,Riyadh,2024-03-20,383,1659.0,1243.0,3285.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12535,2024,HYUNDAI,ELANTRA,2024-03-19,Riyadh,2024-03-20,2695,14129.0,4532.0,21356.0,1,Class 3,Class 2,Class 2,Class 2,Class 2
12536,2023,HYUNDAI,ELANTRA,2024-03-20,Riyadh,2024-03-20,484,293.0,1914.0,2691.0,0,Class 2,Class 2,Class 1,Class 2,Class 2
12537,2020,MG,GS 8,2024-03-19,Riyadh,2024-03-20,0,5888.0,3000.0,8888.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12538,2021,GAC,GS8,2024-03-19,Riyadh,2024-03-20,0,9582.0,3400.0,12982.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12539,2018,TOYOTA,GXR,2024-03-19,Riyadh,2024-03-20,0,48105.0,4792.0,52897.0,1,Class 1,Class 2,Class 2,Class 3,Class 3
12540,2023,TOYOTA,HILUX,2024-03-19,Riyadh,2024-03-20,1093,8641.0,7200.0,16934.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12541,2023,LEXUS,IS 250,2024-03-18,Riyadh,2024-03-20,0,8266.0,2000.0,10266.0,2,Class 1,Class 2,Class 2,Class 2,Class 2
12542,2023,HAVAL,jolion,2024-02-29,Riyadh,2024-03-20,0,0.0,5917.0,5917.0,20,Class 1,Class 2,Class 3,Class 1,Class 2
12543,2021,HYUNDAI,Kona,2024-03-18,Riyadh,2024-03-20,0,4001.0,3000.0,7001.0,2,Class 1,Class 2,Class 2,Class 2,Class 2
12544,2023,TOYOTA,LAND CRUISER,2024-03-19,Riyadh,2024-03-20,0,5352.0,1500.0,6852.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12545,2023,TOYOTA,LAND CRUISER,2024-02-25,Riyadh,2024-03-20,1580,11571.0,3044.0,16195.0,24,Class 2,Class 2,Class 3,Class 2,Class 2
12546,2020,MAZDA,Mazda 6,2024-03-20,Riyadh,2024-03-20,0,3025.0,2345.0,5370.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12547,2022,NISSAN,PATROL,2024-03-19,Riyadh,2024-03-20,0,8431.0,2869.0,11300.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12548,2023,KIA,PEGAS,2024-03-19,Riyadh,2024-03-20,0,765.0,1500.0,2265.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12549,2023,KIA,PEGAS,2024-03-19,Riyadh,2024-03-20,0,2258.0,3500.0,5758.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12550,2017,KIA,SORENTO,2024-03-20,Riyadh,2024-03-20,0,1939.0,1430.0,3369.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12551,2020,CHEVROLET,SPARK,2024-03-19,Riyadh,2024-03-20,0,0.0,5000.0,5000.0,1,Class 1,Class 2,Class 2,Class 1,Class 2
12552,2021,NISSAN,SUNNY,2024-03-19,Riyadh,2024-03-20,0,1000.0,0.0,1000.0,1,Class 1,Class 1,Class 2,Class 2,Class 2
12553,2022,NISSAN,SUNNY,2024-03-19,Riyadh,2024-03-20,0,0.0,1000.0,1000.0,1,Class 1,Class 2,Class 2,Class 1,Class 2
12554,2023,CHEVROLET,TRAVERSE,2024-02-20,Riyadh,2024-03-20,0,5016.0,3000.0,8016.0,29,Class 1,Class 2,Class 3,Class 2,Class 2
12555,2024,HYUNDAI,TUCSON,2024-03-20,Riyadh,2024-03-20,478,1057.0,1122.0,2657.0,0,Class 2,Class 2,Class 1,Class 2,Class 2
12556,2023,Changan,UNI-K,2024-03-19,Riyadh,2024-03-20,0,14322.0,4000.0,18322.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12557,2022,TOYOTA,YARIS,2024-03-19,Riyadh,2024-03-20,0,2672.0,1200.0,3872.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12558,2023,TOYOTA,YARIS,2024-03-20,Riyadh,2024-03-20,1319,12288.0,3327.0,16934.0,0,Class 2,Class 2,Class 1,Class 2,Class 2
12559,2023,HYUNDAI,ACCENT,2024-03-14,Riyadh,2024-03-21,0,11530.0,2800.0,14330.0,7,Class 1,Class 2,Class 2,Class 2,Class 2
12560,2018,HONDA,ACCORD,2024-03-21,Riyadh,2024-03-21,0,2090.0,1000.0,3090.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12561,2021,GEELY,AZKARRA,2024-03-20,Riyadh,2024-03-21,0,639.0,696.0,1335.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12562,2018,TOYOTA,CAMRY,2024-03-21,Riyadh,2024-03-21,0,5801.0,2000.0,7801.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12563,2023,TOYOTA,CAMRY,2024-03-20,Riyadh,2024-03-21,1020,4537.0,2336.0,7893.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12564,2020,TOYOTA,CAMRY,2024-01-08,Riyadh,2024-03-21,0,3854.0,3000.0,6854.0,73,Class 1,Class 2,Class 3,Class 2,Class 2
12565,2021,TOYOTA,CAMRY,2024-03-20,Riyadh,2024-03-21,890,11344.0,3481.0,15715.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12566,2022,TOYOTA,COROLLA,2024-03-20,Riyadh,2024-03-21,0,11459.0,8116.0,19575.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12567,2022,HYUNDAI,Creta,2024-03-20,Riyadh,2024-03-21,0,4721.0,3000.0,7721.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12568,2023,ISUZU,D-MAX,2024-03-20,Riyadh,2024-03-21,0,731.0,2100.0,2831.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12569,2023,ISUZU,D-MAX,2024-02-12,Riyadh,2024-03-21,0,5871.0,1500.0,7371.0,38,Class 1,Class 2,Class 3,Class 2,Class 2
12570,2024,FORD,E150,2024-03-21,Riyadh,2024-03-21,0,2766.0,3500.0,6266.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12571,2023,HYUNDAI,ELANTRA,2024-03-21,Riyadh,2024-03-21,409,3615.0,2581.0,6605.0,0,Class 2,Class 2,Class 1,Class 2,Class 2
12572,2023,HYUNDAI,ELANTRA,2024-03-20,Riyadh,2024-03-21,302,2505.0,1639.0,4446.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12573,2020,LEXUS,ES 350,2024-03-21,Riyadh,2024-03-21,0,22179.0,3500.0,25679.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
12574,2024,RENAULT,Express,2024-03-20,Riyadh,2024-03-21,0,10685.0,2500.0,13185.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12575,2021,TOYOTA,FORTUNER,2024-03-20,Riyadh,2024-03-21,0,18099.0,4500.0,22599.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12576,2021,TOYOTA,FORTUNER,2023-12-03,Riyadh,2024-03-21,1105,23132.0,2471.0,26708.0,109,Class 2,Class 2,Class 3,Class 2,Class 2
12577,2022,TOYOTA,FORTUNER,2024-03-20,Riyadh,2024-03-21,758,2253.0,1947.0,4958.0,1,Class 2,Class 2,Class 2,Class 2,Class 2
12578,2022,MG,GS,2024-03-20,Riyadh,2024-03-21,0,4043.0,4000.0,8043.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12579,2022,TOYOTA,LANDCRUSIR,2024-03-20,Riyadh,2024-03-21,0,10388.0,2702.0,13090.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12580,2023,ISUZU,PICKUP 2C,2024-03-20,Riyadh,2024-03-21,0,2869.0,2500.0,5369.0,1,Class 1,Class 2,Class 2,Class 2,Class 2
12581,2023,INFINITI,QX 60,2024-03-21,Riyadh,2024-03-21,0,9837.0,3130.0,12967.0,0,Class 1,Class 2,Class 1,Class 2,Class 2
